Year,FSM,VR1 Band,VR Band of Student,Ethnic group of student,School denomination,Exam Score,Year_FEMALE,FSM_FEMALE,VR1 Band_FEMALE,VR Band of Student_FEMALE,Ethnic group of student_FEMALE,School denomination_FEMALE,Year_MALE,FSM_MALE,VR1 Band_MALE,VR Band of Student_MALE,Ethnic group of student_MALE,School denomination_MALE,Year_MIXED,FSM_MIXED,VR1 Band_MIXED,VR Band of Student_MIXED,Ethnic group of student_MIXED,School denomination_MIXED
2,11,24,3,11,3,21,0,0,0,0,0,0,2,11,24,3,11,3,0,0,0,0,0,0
2,11,24,2,1,3,22,0,0,0,0,0,0,2,11,24,2,1,3,0,0,0,0,0,0
2,11,24,1,11,3,40,0,0,0,0,0,0,2,11,24,1,11,3,0,0,0,0,0,0
2,11,24,3,1,3,35,0,0,0,0,0,0,2,11,24,3,1,3,0,0,0,0,0,0
2,11,24,3,1,3,22,0,0,0,0,0,0,2,11,24,3,1,3,0,0,0,0,0,0
2,11,24,3,1,3,31,0,0,0,0,0,0,2,11,24,3,1,3,0,0,0,0,0,0
2,11,24,2,11,3,22,0,0,0,0,0,0,2,11,24,2,11,3,0,0,0,0,0,0
2,11,24,1,1,3,9,0,0,0,0,0,0,2,11,24,1,1,3,0,0,0,0,0,0
2,11,24,2,1,3,34,0,0,0,0,0,0,2,11,24,2,1,3,0,0,0,0,0,0
2,11,24,3,1,3,27,0,0,0,0,0,0,2,11,24,3,1,3,0,0,0,0,0,0
2,11,24,2,1,3,26,0,0,0,0,0,0,2,11,24,2,1,3,0,0,0,0,0,0
2,11,24,3,5,3,23,0,0,0,0,0,0,2,11,24,3,5,3,0,0,0,0,0,0
2,11,24,3,11,3,44,0,0,0,0,0,0,2,11,24,3,11,3,0,0,0,0,0,0
2,11,24,2,1,3,25,0,0,0,0,0,0,2,11,24,2,1,3,0,0,0,0,0,0
2,11,24,3,11,3,31,0,0,0,0,0,0,2,11,24,3,11,3,0,0,0,0,0,0
2,11,24,1,5,3,12,0,0,0,0,0,0,2,11,24,1,5,3,0,0,0,0,0,0
2,11,24,2,1,3,34,0,0,0,0,0,0,2,11,24,2,1,3,0,0,0,0,0,0
2,11,24,2,1,3,27,0,0,0,0,0,0,2,11,24,2,1,3,0,0,0,0,0,0
2,11,24,3,5,3,32,0,0,0,0,0,0,2,11,24,3,5,3,0,0,0,0,0,0
2,11,24,3,1,3,34,0,0,0,0,0,0,2,11,24,3,1,3,0,0,0,0,0,0
2,11,24,3,11,3,25,0,0,0,0,0,0,2,11,24,3,11,3,0,0,0,0,0,0
2,11,24,3,5,3,33,0,0,0,0,0,0,2,11,24,3,5,3,0,0,0,0,0,0
2,11,24,2,1,3,30,0,0,0,0,0,0,2,11,24,2,1,3,0,0,0,0,0,0
2,11,24,2,11,3,38,0,0,0,0,0,0,2,11,24,2,11,3,0,0,0,0,0,0
2,11,24,3,1,3,21,0,0,0,0,0,0,2,11,24,3,1,3,0,0,0,0,0,0
2,11,24,3,11,3,32,0,0,0,0,0,0,2,11,24,3,11,3,0,0,0,0,0,0
2,11,24,3,1,3,19,0,0,0,0,0,0,2,11,24,3,1,3,0,0,0,0,0,0
2,11,24,3,11,3,24,0,0,0,0,0,0,2,11,24,3,11,3,0,0,0,0,0,0
2,11,24,2,1,3,37,0,0,0,0,0,0,2,11,24,2,1,3,0,0,0,0,0,0
2,11,24,3,1,3,24,0,0,0,0,0,0,2,11,24,3,1,3,0,0,0,0,0,0
3,11,26,2,1,3,18,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,1,11,3,12,0,0,0,0,0,0,3,11,26,1,11,3,0,0,0,0,0,0
3,11,26,3,5,3,43,0,0,0,0,0,0,3,11,26,3,5,3,0,0,0,0,0,0
3,11,26,3,11,3,20,0,0,0,0,0,0,3,11,26,3,11,3,0,0,0,0,0,0
3,11,26,3,1,3,30,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,1,1,3,2,0,0,0,0,0,0,3,11,26,1,1,3,0,0,0,0,0,0
3,11,26,3,1,3,27,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,1,1,3,33,0,0,0,0,0,0,3,11,26,1,1,3,0,0,0,0,0,0
3,11,26,3,11,3,37,0,0,0,0,0,0,3,11,26,3,11,3,0,0,0,0,0,0
3,11,26,2,1,3,39,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,1,1,3,23,0,0,0,0,0,0,3,11,26,1,1,3,0,0,0,0,0,0
3,11,26,3,11,3,48,0,0,0,0,0,0,3,11,26,3,11,3,0,0,0,0,0,0
3,11,26,2,1,3,35,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,2,1,3,39,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,2,1,3,38,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,3,1,3,26,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,3,1,3,30,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,3,1,3,37,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,2,1,3,28,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,1,11,3,35,0,0,0,0,0,0,3,11,26,1,11,3,0,0,0,0,0,0
3,11,26,3,1,3,38,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,3,1,3,25,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,2,1,3,35,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,3,1,3,36,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,3,1,3,16,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,1,5,3,30,0,0,0,0,0,0,3,11,26,1,5,3,0,0,0,0,0,0
3,11,26,3,11,3,31,0,0,0,0,0,0,3,11,26,3,11,3,0,0,0,0,0,0
3,11,26,2,1,3,38,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,3,1,3,28,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,3,5,3,28,0,0,0,0,0,0,3,11,26,3,5,3,0,0,0,0,0,0
3,11,26,2,1,3,29,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,3,1,3,16,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,3,1,3,10,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,2,1,3,30,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,2,1,3,33,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,2,1,3,34,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,2,1,3,38,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,2,1,3,34,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,3,1,3,32,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,3,1,3,32,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,3,1,3,26,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,3,1,3,31,0,0,0,0,0,0,3,11,26,3,1,3,0,0,0,0,0,0
3,11,26,2,1,3,40,0,0,0,0,0,0,3,11,26,2,1,3,0,0,0,0,0,0
3,11,26,3,7,3,33,0,0,0,0,0,0,3,11,26,3,7,3,0,0,0,0,0,0
1,28,24,3,4,1,50,0,0,0,0,0,0,1,28,24,3,4,1,0,0,0,0,0,0
1,28,24,3,1,1,29,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,3,9,1,26,0,0,0,0,0,0,1,28,24,3,9,1,0,0,0,0,0,0
1,28,24,3,1,1,10,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,2,1,1,26,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,2,1,1,43,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,2,1,1,15,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,3,10,1,30,0,0,0,0,0,0,1,28,24,3,10,1,0,0,0,0,0,0
1,28,24,3,1,1,2,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,1,1,1,7,0,0,0,0,0,0,1,28,24,1,1,1,0,0,0,0,0,0
1,28,24,3,1,1,8,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,2,1,1,51,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,2,5,1,43,0,0,0,0,0,0,1,28,24,2,5,1,0,0,0,0,0,0
1,28,24,3,1,1,14,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,3,1,1,15,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,3,1,1,27,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,3,5,1,9,0,0,0,0,0,0,1,28,24,3,5,1,0,0,0,0,0,0
1,28,24,1,10,1,3,0,0,0,0,0,0,1,28,24,1,10,1,0,0,0,0,0,0
1,28,24,3,5,1,10,0,0,0,0,0,0,1,28,24,3,5,1,0,0,0,0,0,0
1,28,24,2,1,1,18,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,3,1,1,12,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,3,5,1,22,0,0,0,0,0,0,1,28,24,3,5,1,0,0,0,0,0,0
1,28,24,2,10,1,25,0,0,0,0,0,0,1,28,24,2,10,1,0,0,0,0,0,0
1,28,24,1,5,1,6,0,0,0,0,0,0,1,28,24,1,5,1,0,0,0,0,0,0
1,28,24,1,1,1,7,0,0,0,0,0,0,1,28,24,1,1,1,0,0,0,0,0,0
1,28,24,1,5,1,6,0,0,0,0,0,0,1,28,24,1,5,1,0,0,0,0,0,0
1,28,24,2,5,1,21,0,0,0,0,0,0,1,28,24,2,5,1,0,0,0,0,0,0
1,28,24,3,1,1,7,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,3,1,1,5,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,2,1,1,17,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,2,1,1,2,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,3,1,1,40,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,3,1,1,9,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,3,1,1,16,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,1,1,1,1,0,0,0,0,0,0,1,28,24,1,1,1,0,0,0,0,0,0
1,28,24,2,1,1,54,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,2,5,1,36,0,0,0,0,0,0,1,28,24,2,5,1,0,0,0,0,0,0
1,28,24,2,5,1,31,0,0,0,0,0,0,1,28,24,2,5,1,0,0,0,0,0,0
1,28,24,3,1,1,25,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,1,5,1,8,0,0,0,0,0,0,1,28,24,1,5,1,0,0,0,0,0,0
1,28,24,2,1,1,46,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,1,1,1,6,0,0,0,0,0,0,1,28,24,1,1,1,0,0,0,0,0,0
1,28,24,3,5,1,17,0,0,0,0,0,0,1,28,24,3,5,1,0,0,0,0,0,0
1,28,24,1,1,1,14,0,0,0,0,0,0,1,28,24,1,1,1,0,0,0,0,0,0
1,28,24,1,5,1,10,0,0,0,0,0,0,1,28,24,1,5,1,0,0,0,0,0,0
1,28,24,2,1,1,36,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,1,1,1,6,0,0,0,0,0,0,1,28,24,1,1,1,0,0,0,0,0,0
1,28,24,2,1,1,33,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
1,28,24,3,1,1,26,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,1,1,1,9,0,0,0,0,0,0,1,28,24,1,1,1,0,0,0,0,0,0
1,28,24,3,1,1,1,0,0,0,0,0,0,1,28,24,3,1,1,0,0,0,0,0,0
1,28,24,2,1,1,35,0,0,0,0,0,0,1,28,24,2,1,1,0,0,0,0,0,0
2,38,16,3,1,1,10,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,1,1,1,15,0,0,0,0,0,0,2,38,16,1,1,1,0,0,0,0,0,0
2,38,16,3,1,1,12,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,2,5,1,21,0,0,0,0,0,0,2,38,16,2,5,1,0,0,0,0,0,0
2,38,16,3,4,1,18,0,0,0,0,0,0,2,38,16,3,4,1,0,0,0,0,0,0
2,38,16,1,1,1,4,0,0,0,0,0,0,2,38,16,1,1,1,0,0,0,0,0,0
2,38,16,2,1,1,26,0,0,0,0,0,0,2,38,16,2,1,1,0,0,0,0,0,0
2,38,16,3,1,1,13,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,1,1,1,7,0,0,0,0,0,0,2,38,16,1,1,1,0,0,0,0,0,0
2,38,16,3,1,1,39,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,3,1,1,5,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,1,1,1,1,0,0,0,0,0,0,2,38,16,1,1,1,0,0,0,0,0,0
2,38,16,2,1,1,1,0,0,0,0,0,0,2,38,16,2,1,1,0,0,0,0,0,0
2,38,16,1,5,1,13,0,0,0,0,0,0,2,38,16,1,5,1,0,0,0,0,0,0
2,38,16,3,5,1,7,0,0,0,0,0,0,2,38,16,3,5,1,0,0,0,0,0,0
2,38,16,3,1,1,15,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,2,1,1,49,0,0,0,0,0,0,2,38,16,2,1,1,0,0,0,0,0,0
2,38,16,3,1,1,5,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,3,1,1,22,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,3,5,1,14,0,0,0,0,0,0,2,38,16,3,5,1,0,0,0,0,0,0
2,38,16,3,1,1,12,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,3,1,1,23,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,1,5,1,6,0,0,0,0,0,0,2,38,16,1,5,1,0,0,0,0,0,0
2,38,16,2,1,1,6,0,0,0,0,0,0,2,38,16,2,1,1,0,0,0,0,0,0
2,38,16,3,1,1,27,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,1,5,1,1,0,0,0,0,0,0,2,38,16,1,5,1,0,0,0,0,0,0
2,38,16,1,5,1,4,0,0,0,0,0,0,2,38,16,1,5,1,0,0,0,0,0,0
2,38,16,3,1,1,26,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,3,1,1,27,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,3,5,1,14,0,0,0,0,0,0,2,38,16,3,5,1,0,0,0,0,0,0
2,38,16,3,5,1,12,0,0,0,0,0,0,2,38,16,3,5,1,0,0,0,0,0,0
2,38,16,3,1,1,13,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,3,1,1,15,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,1,5,1,10,0,0,0,0,0,0,2,38,16,1,5,1,0,0,0,0,0,0
2,38,16,3,1,1,13,0,0,0,0,0,0,2,38,16,3,1,1,0,0,0,0,0,0
2,38,16,3,5,1,13,0,0,0,0,0,0,2,38,16,3,5,1,0,0,0,0,0,0
2,38,16,2,1,1,7,0,0,0,0,0,0,2,38,16,2,1,1,0,0,0,0,0,0
2,38,16,3,5,1,3,0,0,0,0,0,0,2,38,16,3,5,1,0,0,0,0,0,0
2,38,16,1,1,1,3,0,0,0,0,0,0,2,38,16,1,1,1,0,0,0,0,0,0
3,38,28,1,5,1,1,0,0,0,0,0,0,3,38,28,1,5,1,0,0,0,0,0,0
3,38,28,3,1,1,11,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,2,1,1,32,0,0,0,0,0,0,3,38,28,2,1,1,0,0,0,0,0,0
3,38,28,3,5,1,19,0,0,0,0,0,0,3,38,28,3,5,1,0,0,0,0,0,0
3,38,28,1,10,1,5,0,0,0,0,0,0,3,38,28,1,10,1,0,0,0,0,0,0
3,38,28,2,1,1,40,0,0,0,0,0,0,3,38,28,2,1,1,0,0,0,0,0,0
3,38,28,3,2,1,8,0,0,0,0,0,0,3,38,28,3,2,1,0,0,0,0,0,0
3,38,28,3,1,1,8,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,3,1,1,6,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,1,1,1,11,0,0,0,0,0,0,3,38,28,1,1,1,0,0,0,0,0,0
3,38,28,3,5,1,22,0,0,0,0,0,0,3,38,28,3,5,1,0,0,0,0,0,0
3,38,28,3,1,1,3,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,3,1,1,15,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,3,1,1,7,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,2,7,1,4,0,0,0,0,0,0,3,38,28,2,7,1,0,0,0,0,0,0
3,38,28,3,1,1,4,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,3,1,1,8,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,1,5,1,2,0,0,0,0,0,0,3,38,28,1,5,1,0,0,0,0,0,0
3,38,28,2,1,1,5,0,0,0,0,0,0,3,38,28,2,1,1,0,0,0,0,0,0
3,38,28,3,1,1,7,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,3,1,1,5,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,1,5,1,5,0,0,0,0,0,0,3,38,28,1,5,1,0,0,0,0,0,0
3,38,28,2,1,1,28,0,0,0,0,0,0,3,38,28,2,1,1,0,0,0,0,0,0
3,38,28,3,1,1,2,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,2,1,1,30,0,0,0,0,0,0,3,38,28,2,1,1,0,0,0,0,0,0
3,38,28,2,1,1,16,0,0,0,0,0,0,3,38,28,2,1,1,0,0,0,0,0,0
3,38,28,3,1,1,16,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,3,1,1,14,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,2,1,1,27,0,0,0,0,0,0,3,38,28,2,1,1,0,0,0,0,0,0
3,38,28,3,1,1,11,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
3,38,28,2,1,1,43,0,0,0,0,0,0,3,38,28,2,1,1,0,0,0,0,0,0
3,38,28,2,5,1,27,0,0,0,0,0,0,3,38,28,2,5,1,0,0,0,0,0,0
3,38,28,2,5,1,45,0,0,0,0,0,0,3,38,28,2,5,1,0,0,0,0,0,0
3,38,28,2,5,1,15,0,0,0,0,0,0,3,38,28,2,5,1,0,0,0,0,0,0
3,38,28,3,5,1,9,0,0,0,0,0,0,3,38,28,3,5,1,0,0,0,0,0,0
3,38,28,3,1,1,18,0,0,0,0,0,0,3,38,28,3,1,1,0,0,0,0,0,0
1,28,22,2,1,1,41,0,0,0,0,0,0,1,28,22,2,1,1,0,0,0,0,0,0
1,28,22,2,1,1,18,0,0,0,0,0,0,1,28,22,2,1,1,0,0,0,0,0,0
1,28,22,3,5,1,13,0,0,0,0,0,0,1,28,22,3,5,1,0,0,0,0,0,0
1,28,22,2,1,1,23,0,0,0,0,0,0,1,28,22,2,1,1,0,0,0,0,0,0
1,28,22,2,1,1,36,0,0,0,0,0,0,1,28,22,2,1,1,0,0,0,0,0,0
1,28,22,3,1,1,1,0,0,0,0,0,0,1,28,22,3,1,1,0,0,0,0,0,0
1,28,22,2,1,1,45,0,0,0,0,0,0,1,28,22,2,1,1,0,0,0,0,0,0
1,28,22,3,1,1,2,0,0,0,0,0,0,1,28,22,3,1,1,0,0,0,0,0,0
1,28,22,2,1,1,26,0,0,0,0,0,0,1,28,22,2,1,1,0,0,0,0,0,0
1,28,22,3,1,1,17,0,0,0,0,0,0,1,28,22,3,1,1,0,0,0,0,0,0
1,28,22,3,1,1,9,0,0,0,0,0,0,1,28,22,3,1,1,0,0,0,0,0,0
1,28,22,3,1,1,6,0,0,0,0,0,0,1,28,22,3,1,1,0,0,0,0,0,0
1,28,22,2,1,1,1,0,0,0,0,0,0,1,28,22,2,1,1,0,0,0,0,0,0
1,28,22,3,1,1,25,0,0,0,0,0,0,1,28,22,3,1,1,0,0,0,0,0,0
1,28,22,3,1,1,13,0,0,0,0,0,0,1,28,22,3,1,1,0,0,0,0,0,0
1,28,22,3,1,1,9,0,0,0,0,0,0,1,28,22,3,1,1,0,0,0,0,0,0
1,28,22,1,1,1,9,0,0,0,0,0,0,1,28,22,1,1,1,0,0,0,0,0,0
1,28,22,2,1,1,16,0,0,0,0,0,0,1,28,22,2,1,1,0,0,0,0,0,0
1,28,22,1,1,1,4,0,0,0,0,0,0,1,28,22,1,1,1,0,0,0,0,0,0
1,28,22,1,10,1,13,0,0,0,0,0,0,1,28,22,1,10,1,0,0,0,0,0,0
1,28,22,3,1,1,11,0,0,0,0,0,0,1,28,22,3,1,1,0,0,0,0,0,0
1,28,22,3,1,1,23,0,0,0,0,0,0,1,28,22,3,1,1,0,0,0,0,0,0
1,28,22,1,1,1,1,0,0,0,0,0,0,1,28,22,1,1,1,0,0,0,0,0,0
2,40,20,2,1,1,21,0,0,0,0,0,0,2,40,20,2,1,1,0,0,0,0,0,0
2,40,20,3,11,1,4,0,0,0,0,0,0,2,40,20,3,11,1,0,0,0,0,0,0
2,40,20,2,1,1,35,0,0,0,0,0,0,2,40,20,2,1,1,0,0,0,0,0,0
2,40,20,1,1,1,15,0,0,0,0,0,0,2,40,20,1,1,1,0,0,0,0,0,0
2,40,20,1,1,1,16,0,0,0,0,0,0,2,40,20,1,1,1,0,0,0,0,0,0
2,40,20,1,1,1,19,0,0,0,0,0,0,2,40,20,1,1,1,0,0,0,0,0,0
2,40,20,3,5,1,4,0,0,0,0,0,0,2,40,20,3,5,1,0,0,0,0,0,0
2,40,20,3,1,1,13,0,0,0,0,0,0,2,40,20,3,1,1,0,0,0,0,0,0
2,40,20,3,1,1,11,0,0,0,0,0,0,2,40,20,3,1,1,0,0,0,0,0,0
2,40,20,3,5,1,3,0,0,0,0,0,0,2,40,20,3,5,1,0,0,0,0,0,0
2,40,20,3,5,1,19,0,0,0,0,0,0,2,40,20,3,5,1,0,0,0,0,0,0
2,40,20,3,1,1,7,0,0,0,0,0,0,2,40,20,3,1,1,0,0,0,0,0,0
2,40,20,3,1,1,1,0,0,0,0,0,0,2,40,20,3,1,1,0,0,0,0,0,0
2,40,20,2,1,1,38,0,0,0,0,0,0,2,40,20,2,1,1,0,0,0,0,0,0
2,40,20,3,5,1,15,0,0,0,0,0,0,2,40,20,3,5,1,0,0,0,0,0,0
2,40,20,3,1,1,11,0,0,0,0,0,0,2,40,20,3,1,1,0,0,0,0,0,0
2,40,20,3,1,1,33,0,0,0,0,0,0,2,40,20,3,1,1,0,0,0,0,0,0
2,40,20,1,1,1,12,0,0,0,0,0,0,2,40,20,1,1,1,0,0,0,0,0,0
2,40,20,1,1,1,9,0,0,0,0,0,0,2,40,20,1,1,1,0,0,0,0,0,0
2,40,20,3,5,1,14,0,0,0,0,0,0,2,40,20,3,5,1,0,0,0,0,0,0
2,40,20,3,5,1,3,0,0,0,0,0,0,2,40,20,3,5,1,0,0,0,0,0,0
2,40,20,3,1,1,29,0,0,0,0,0,0,2,40,20,3,1,1,0,0,0,0,0,0
2,40,20,3,7,1,27,0,0,0,0,0,0,2,40,20,3,7,1,0,0,0,0,0,0
2,40,20,2,10,1,43,0,0,0,0,0,0,2,40,20,2,10,1,0,0,0,0,0,0
2,40,20,2,1,1,15,0,0,0,0,0,0,2,40,20,2,1,1,0,0,0,0,0,0
2,40,20,3,1,1,24,0,0,0,0,0,0,2,40,20,3,1,1,0,0,0,0,0,0
2,40,20,2,5,1,10,0,0,0,0,0,0,2,40,20,2,5,1,0,0,0,0,0,0
2,40,20,3,1,1,6,0,0,0,0,0,0,2,40,20,3,1,1,0,0,0,0,0,0
2,40,20,3,11,1,13,0,0,0,0,0,0,2,40,20,3,11,1,0,0,0,0,0,0
2,40,20,3,1,1,14,0,0,0,0,0,0,2,40,20,3,1,1,0,0,0,0,0,0
2,40,20,2,1,1,23,0,0,0,0,0,0,2,40,20,2,1,1,0,0,0,0,0,0
2,40,20,2,1,1,4,0,0,0,0,0,0,2,40,20,2,1,1,0,0,0,0,0,0
2,40,20,3,5,1,3,0,0,0,0,0,0,2,40,20,3,5,1,0,0,0,0,0,0
2,40,20,2,1,1,41,0,0,0,0,0,0,2,40,20,2,1,1,0,0,0,0,0,0
2,40,20,2,1,1,20,0,0,0,0,0,0,2,40,20,2,1,1,0,0,0,0,0,0
3,40,20,3,1,1,12,0,0,0,0,0,0,3,40,20,3,1,1,0,0,0,0,0,0
3,40,20,3,1,1,19,0,0,0,0,0,0,3,40,20,3,1,1,0,0,0,0,0,0
3,40,20,3,1,1,7,0,0,0,0,0,0,3,40,20,3,1,1,0,0,0,0,0,0
3,40,20,3,1,1,18,0,0,0,0,0,0,3,40,20,3,1,1,0,0,0,0,0,0
3,40,20,3,1,1,15,0,0,0,0,0,0,3,40,20,3,1,1,0,0,0,0,0,0
3,40,20,1,10,1,2,0,0,0,0,0,0,3,40,20,1,10,1,0,0,0,0,0,0
3,40,20,1,5,1,16,0,0,0,0,0,0,3,40,20,1,5,1,0,0,0,0,0,0
3,40,20,1,1,1,9,0,0,0,0,0,0,3,40,20,1,1,1,0,0,0,0,0,0
3,40,20,3,1,1,14,0,0,0,0,0,0,3,40,20,3,1,1,0,0,0,0,0,0
3,40,20,2,10,1,21,0,0,0,0,0,0,3,40,20,2,10,1,0,0,0,0,0,0
3,40,20,1,4,1,33,0,0,0,0,0,0,3,40,20,1,4,1,0,0,0,0,0,0
3,40,20,2,1,1,33,0,0,0,0,0,0,3,40,20,2,1,1,0,0,0,0,0,0
3,40,20,3,7,1,25,0,0,0,0,0,0,3,40,20,3,7,1,0,0,0,0,0,0
3,40,20,2,1,1,19,0,0,0,0,0,0,3,40,20,2,1,1,0,0,0,0,0,0
3,40,20,2,1,1,12,0,0,0,0,0,0,3,40,20,2,1,1,0,0,0,0,0,0
3,40,20,3,1,1,23,0,0,0,0,0,0,3,40,20,3,1,1,0,0,0,0,0,0
